EventName,Lap,Driver,GapToLeader_Secs,Event
,16.0,NOR,2.742,Qatar Grand Prix
,16.0,COL,25.029,Qatar Grand Prix
,16.0,HAM,22.24,Qatar Grand Prix
,16.0,BOR,23.01,Qatar Grand Prix
,16.0,SAI,10.897,Qatar Grand Prix
,16.0,HAD,17.211,Qatar Grand Prix
,16.0,RUS,17.811,Qatar Grand Prix
,16.0,PIA,0.0,Qatar Grand Prix
,16.0,BEA,19.242,Qatar Grand Prix
,17.0,VER,7.917,Qatar Grand Prix
,17.0,GAS,29.377,Qatar Grand Prix
,17.0,ANT,14.41,Qatar Grand Prix
,17.0,ALO,18.142,Qatar Grand Prix
,17.0,LEC,20.616,Qatar Grand Prix
,17.0,STR,25.937,Qatar Grand Prix
,17.0,TSU,22.9,Qatar Grand Prix
,17.0,ALB,23.595,Qatar Grand Prix
,17.0,LAW,22.052,Qatar Grand Prix
,17.0,OCO,27.758,Qatar Grand Prix
,17.0,NOR,3.183,Qatar Grand Prix
,17.0,COL,27.173,Qatar Grand Prix
,17.0,HAM,24.333,Qatar Grand Prix
,17.0,BOR,25.152,Qatar Grand Prix
,17.0,SAI,12.127,Qatar Grand Prix
,17.0,HAD,19.085,Qatar Grand Prix
,17.0,RUS,19.832,Qatar Grand Prix
,17.0,PIA,0.0,Qatar Grand Prix
,17.0,BEA,21.191,Qatar Grand Prix
,18.0,VER,7.892,Qatar Grand Prix
,18.0,GAS,31.674,Qatar Grand Prix
,18.0,ANT,15.647,Qatar Grand Prix
,18.0,ALO,19.738,Qatar Grand Prix
,18.0,LEC,22.236,Qatar Grand Prix
,18.0,STR,27.682,Qatar Grand Prix
,18.0,TSU,24.702,Qatar Grand Prix
,18.0,ALB,25.42,Qatar Grand Prix
,18.0,LAW,23.865,Qatar Grand Prix
,18.0,OCO,30.1,Qatar Grand Prix
,18.0,NOR,3.334,Qatar Grand Prix
,18.0,COL,29.08,Qatar Grand Prix
,18.0,HAM,26.313,Qatar Grand Prix
,18.0,BOR,26.833,Qatar Grand Prix
,18.0,SAI,13.217,Qatar Grand Prix
,18.0,HAD,20.728,Qatar Grand Prix
,18.0,RUS,21.525,Qatar Grand Prix
,18.0,PIA,0.0,Qatar Grand Prix
,18.0,BEA,23.024,Qatar Grand Prix
,19.0,VER,7.969,Qatar Grand Prix
,19.0,GAS,33.707,Qatar Grand Prix
,19.0,ANT,16.614,Qatar Grand Prix
,19.0,ALO,21.545,Qatar Grand Prix
,19.0,LEC,24.042,Qatar Grand Prix
,19.0,STR,29.717,Qatar Grand Prix
,19.0,TSU,26.529,Qatar Grand Prix
,19.0,ALB,27.322,Qatar Grand Prix
,19.0,LAW,25.76,Qatar Grand Prix
,19.0,OCO,32.305,Qatar Grand Prix
,19.0,NOR,3.481,Qatar Grand Prix
,19.0,COL,31.255,Qatar Grand Prix
,19.0,HAM,28.215,Qatar Grand Prix
,19.0,BOR,28.956,Qatar Grand Prix
,19.0,SAI,14.305,Qatar Grand Prix
,19.0,HAD,22.474,Qatar Grand Prix
,19.0,RUS,23.411,Qatar Grand Prix
,19.0,PIA,0.0,Qatar Grand Prix
,19.0,BEA,24.863,Qatar Grand Prix
,20.0,VER,8.027,Qatar Grand Prix
,20.0,GAS,35.593,Qatar Grand Prix
,20.0,ANT,17.317,Qatar Grand Prix
,20.0,ALO,23.064,Qatar Grand Prix
,20.0,LEC,25.638,Qatar Grand Prix
,20.0,STR,31.611,Qatar Grand Prix
,20.0,TSU,28.26,Qatar Grand Prix
,20.0,ALB,29.102,Qatar Grand Prix
,20.0,LAW,27.328,Qatar Grand Prix
,20.0,OCO,33.95,Qatar Grand Prix
,20.0,NOR,3.578,Qatar Grand Prix
,20.0,COL,33.095,Qatar Grand Prix
,20.0,HAM,30.085,Qatar Grand Prix
,20.0,BOR,30.854,Qatar Grand Prix
,20.0,SAI,15.474,Qatar Grand Prix
,20.0,HAD,24.068,Qatar Grand Prix
,20.0,RUS,24.874,Qatar Grand Prix
,20.0,PIA,0.0,Qatar Grand Prix
,20.0,BEA,26.315,Qatar Grand Prix
,21.0,VER,7.872,Qatar Grand Prix
,21.0,GAS,37.336,Qatar Grand Prix
,21.0,ANT,17.881,Qatar Grand Prix
,21.0,ALO,24.473,Qatar Grand Prix
,21.0,LEC,27.024,Qatar Grand Prix
,21.0,STR,33.29,Qatar Grand Prix
,21.0,TSU,29.745,Qatar Grand Prix
,21.0,ALB,30.761,Qatar Grand Prix
,21.0,LAW,28.725,Qatar Grand Prix
,21.0,OCO,35.524,Qatar Grand Prix
,21.0,NOR,3.473,Qatar Grand Prix
,21.0,COL,34.727,Qatar Grand Prix
,21.0,HAM,31.701,Qatar Grand Prix
,21.0,BOR,32.458,Qatar Grand Prix
,21.0,SAI,16.209,Qatar Grand Prix
,21.0,HAD,25.465,Qatar Grand Prix
,21.0,RUS,26.329,Qatar Grand Prix
,21.0,PIA,0.0,Qatar Grand Prix
,21.0,BEA,27.905,Qatar Grand Prix
,22.0,VER,7.923,Qatar Grand Prix
,22.0,GAS,39.197,Qatar Grand Prix
,22.0,ANT,18.759,Qatar Grand Prix
,22.0,ALO,25.916,Qatar Grand Prix
,22.0,LEC,28.635,Qatar Grand Prix
,22.0,STR,35.171,Qatar Grand Prix
,22.0,TSU,31.302,Qatar Grand Prix
,22.0,ALB,32.631,Qatar Grand Prix
,22.0,LAW,30.325,Qatar Grand Prix
,22.0,OCO,37.431,Qatar Grand Prix
,22.0,NOR,3.764,Qatar Grand Prix
,22.0,COL,36.469,Qatar Grand Prix
,22.0,HAM,33.644,Qatar Grand Prix
,22.0,BOR,34.452,Qatar Grand Prix
,22.0,SAI,16.986,Qatar Grand Prix
,22.0,HAD,26.933,Qatar Grand Prix
,22.0,RUS,27.765,Qatar Grand Prix
,22.0,PIA,0.0,Qatar Grand Prix
,22.0,BEA,29.13,Qatar Grand Prix
,23.0,VER,7.943,Qatar Grand Prix
,23.0,GAS,40.867,Qatar Grand Prix
,23.0,ANT,19.637,Qatar Grand Prix
,23.0,ALO,27.25,Qatar Grand Prix
,23.0,LEC,30.166,Qatar Grand Prix
,23.0,STR,37.003,Qatar Grand Prix
,23.0,TSU,32.847,Qatar Grand Prix
,23.0,ALB,34.344,Qatar Grand Prix
,23.0,LAW,32.078,Qatar Grand Prix
,23.0,OCO,39.29,Qatar Grand Prix
,23.0,NOR,3.86,Qatar Grand Prix
,23.0,COL,38.389,Qatar Grand Prix
,23.0,HAM,35.52,Qatar Grand Prix
,23.0,BOR,36.172,Qatar Grand Prix
,23.0,SAI,17.775,Qatar Grand Prix
,23.0,HAD,28.204,Qatar Grand Prix
,23.0,RUS,29.127,Qatar Grand Prix
,23.0,PIA,0.0,Qatar Grand Prix
,23.0,BEA,30.911,Qatar Grand Prix
,24.0,VER,3.853,Qatar Grand Prix
,24.0,GAS,38.881,Qatar Grand Prix
,24.0,ANT,16.433,Qatar Grand Prix
,24.0,ALO,24.359,Qatar Grand Prix
,24.0,LEC,27.574,Qatar Grand Prix
,24.0,STR,39.511,Qatar Grand Prix
,24.0,TSU,30.56,Qatar Grand Prix
,24.0,ALB,32.048,Qatar Grand Prix
,24.0,LAW,29.56,Qatar Grand Prix
,24.0,OCO,37.236,Qatar Grand Prix
,24.0,NOR,0.0,Qatar Grand Prix
,24.0,COL,36.264,Qatar Grand Prix
,24.0,HAM,33.398,Qatar Grand Prix
,24.0,BOR,34.357,Qatar Grand Prix
,24.0,SAI,14.595,Qatar Grand Prix
,24.0,HAD,25.404,Qatar Grand Prix
,24.0,RUS,26.251,Qatar Grand Prix
,24.0,PIA,0.683,Qatar Grand Prix
,24.0,BEA,28.277,Qatar Grand Prix
,25.0,VER,0.0,Qatar Grand Prix
,25.0,GAS,36.782,Qatar Grand Prix
,25.0,ANT,13.57,Qatar Grand Prix
,25.0,ALO,22.038,Qatar Grand Prix
,25.0,LEC,25.461,Qatar Grand Prix
,25.0,STR,57.531,Qatar Grand Prix
,25.0,TSU,28.755,Qatar Grand Prix
,25.0,ALB,29.957,Qatar Grand Prix
,25.0,LAW,27.386,Qatar Grand Prix
,25.0,OCO,35.09,Qatar Grand Prix
,25.0,NOR,0.613,Qatar Grand Prix
,25.0,COL,34.213,Qatar Grand Prix
,25.0,HAM,31.562,Qatar Grand Prix
,25.0,BOR,32.468,Qatar Grand Prix
,25.0,SAI,11.823,Qatar Grand Prix
,25.0,HAD,23.085,Qatar Grand Prix
,25.0,RUS,24.023,Qatar Grand Prix
,25.0,PIA,19.136,Qatar Grand Prix
,25.0,BEA,26.312,Qatar Grand Prix
,26.0,VER,0.0,Qatar Grand Prix
,26.0,GAS,39.368,Qatar Grand Prix
,26.0,ANT,14.713,Qatar Grand Prix
,26.0,ALO,24.345,Qatar Grand Prix
,26.0,LEC,27.361,Qatar Grand Prix
,26.0,STR,58.251,Qatar Grand Prix
,26.0,TSU,30.623,Qatar Grand Prix
,26.0,ALB,31.957,Qatar Grand Prix
,26.0,LAW,29.163,Qatar Grand Prix
,26.0,OCO,37.814,Qatar Grand Prix
,26.0,NOR,22.771,Qatar Grand Prix
,26.0,COL,37.195,Qatar Grand Prix
,26.0,HAM,33.506,Qatar Grand Prix
,26.0,BOR,34.933,Qatar Grand Prix
,26.0,SAI,13.168,Qatar Grand Prix
,26.0,HAD,25.349,Qatar Grand Prix
,26.0,RUS,26.161,Qatar Grand Prix
,26.0,PIA,18.65,Qatar Grand Prix
,26.0,BEA,28.172,Qatar Grand Prix
,27.0,VER,0.0,Qatar Grand Prix
,27.0,GAS,41.371,Qatar Grand Prix
,27.0,ANT,15.532,Qatar Grand Prix
,27.0,ALO,25.198,Qatar Grand Prix
,27.0,LEC,28.988,Qatar Grand Prix
,27.0,STR,59.269,Qatar Grand Prix
,27.0,TSU,32.423,Qatar Grand Prix
,27.0,ALB,33.694,Qatar Grand Prix
,27.0,LAW,31.149,Qatar Grand Prix
,27.0,OCO,39.999,Qatar Grand Prix
,27.0,NOR,22.469,Qatar Grand Prix
,27.0,COL,38.985,Qatar Grand Prix
,27.0,HAM,35.06,Qatar Grand Prix
,27.0,BOR,36.725,Qatar Grand Prix
,27.0,SAI,14.122,Qatar Grand Prix
,27.0,HAD,26.495,Qatar Grand Prix
,27.0,RUS,27.779,Qatar Grand Prix
,27.0,PIA,17.995,Qatar Grand Prix
,27.0,BEA,30.003,Qatar Grand Prix
,28.0,VER,0.0,Qatar Grand Prix
,28.0,GAS,43.417,Qatar Grand Prix
,28.0,ANT,16.609,Qatar Grand Prix
,28.0,ALO,25.969,Qatar Grand Prix
,28.0,LEC,30.666,Qatar Grand Prix
,28.0,STR,60.271,Qatar Grand Prix
,28.0,TSU,34.57,Qatar Grand Prix
,28.0,ALB,35.728,Qatar Grand Prix
,28.0,LAW,33.149,Qatar Grand Prix
,28.0,OCO,42.038,Qatar Grand Prix
,28.0,NOR,22.057,Qatar Grand Prix
,28.0,COL,40.91,Qatar Grand Prix
,28.0,HAM,37.032,Qatar Grand Prix
,28.0,BOR,38.87,Qatar Grand Prix
,28.0,SAI,14.84,Qatar Grand Prix
,28.0,HAD,27.732,Qatar Grand Prix
,28.0,RUS,29.3,Qatar Grand Prix
,28.0,PIA,17.787,Qatar Grand Prix
,28.0,BEA,32.224,Qatar Grand Prix
,29.0,VER,0.0,Qatar Grand Prix
,29.0,GAS,45.356,Qatar Grand Prix
,29.0,ANT,17.493,Qatar Grand Prix
,29.0,ALO,26.461,Qatar Grand Prix
,29.0,LEC,32.355,Qatar Grand Prix
,29.0,STR,61.067,Qatar Grand Prix
,29.0,TSU,36.495,Qatar Grand Prix
,29.0,ALB,37.657,Qatar Grand Prix
,29.0,LAW,35.27,Qatar Grand Prix
,29.0,OCO,43.874,Qatar Grand Prix
,29.0,NOR,21.596,Qatar Grand Prix
,29.0,COL,42.827,Qatar Grand Prix
,29.0,HAM,38.833,Qatar Grand Prix
,29.0,BOR,41.183,Qatar Grand Prix
,29.0,SAI,15.777,Qatar Grand Prix
,29.0,HAD,28.892,Qatar Grand Prix
,29.0,RUS,30.674,Qatar Grand Prix
,29.0,PIA,18.002,Qatar Grand Prix
,29.0,BEA,33.998,Qatar Grand Prix
,30.0,VER,0.0,Qatar Grand Prix
,30.0,GAS,47.195,Qatar Grand Prix
,30.0,ANT,20.396,Qatar Grand Prix
,30.0,ALO,26.953,Qatar Grand Prix
,30.0,LEC,33.911,Qatar Grand Prix
,30.0,STR,62.033,Qatar Grand Prix
,30.0,TSU,38.429,Qatar Grand Prix
,30.0,ALB,39.671,Qatar Grand Prix
,30.0,LAW,36.918,Qatar Grand Prix
,30.0,OCO,46.099,Qatar Grand Prix
,30.0,NOR,21.404,Qatar Grand Prix
,30.0,COL,44.826,Qatar Grand Prix
,30.0,HAM,40.663,Qatar Grand Prix
,30.0,BOR,43.506,Qatar Grand Prix
,30.0,SAI,16.68,Qatar Grand Prix
,30.0,HAD,30.043,Qatar Grand Prix
,30.0,RUS,31.952,Qatar Grand Prix
,30.0,PIA,18.203,Qatar Grand Prix
,30.0,BEA,35.679,Qatar Grand Prix
,31.0,VER,0.0,Qatar Grand Prix
,31.0,GAS,49.199,Qatar Grand Prix
,31.0,ANT,21.241,Qatar Grand Prix
,31.0,ALO,27.417,Qatar Grand Prix
,31.0,LEC,35.496,Qatar Grand Prix
,31.0,STR,63.02,Qatar Grand Prix
,31.0,TSU,39.998,Qatar Grand Prix
,31.0,ALB,41.389,Qatar Grand Prix
,31.0,LAW,38.329,Qatar Grand Prix
,31.0,OCO,48.207,Qatar Grand Prix
,31.0,NOR,21.785,Qatar Grand Prix
,31.0,COL,46.678,Qatar Grand Prix
,31.0,HAM,42.356,Qatar Grand Prix
,31.0,BOR,45.28,Qatar Grand Prix
,31.0,SAI,17.44,Qatar Grand Prix
,31.0,HAD,31.063,Qatar Grand Prix
,31.0,RUS,33.18,Qatar Grand Prix
,31.0,PIA,18.335,Qatar Grand Prix
,31.0,BEA,37.091,Qatar Grand Prix
,32.0,VER,0.0,Qatar Grand Prix
,32.0,GAS,54.064,Qatar Grand Prix
,32.0,ANT,22.648,Qatar Grand Prix
,32.0,ALO,28.687,Qatar Grand Prix
,32.0,LEC,37.559,Qatar Grand Prix
,32.0,STR,59.814,Qatar Grand Prix
,32.0,TSU,41.77,Qatar Grand Prix
,32.0,ALB,43.261,Qatar Grand Prix
,32.0,LAW,40.411,Qatar Grand Prix
,32.0,OCO,45.981,Qatar Grand Prix
,32.0,NOR,18.921,Qatar Grand Prix
,32.0,COL,48.664,Qatar Grand Prix
,32.0,HAM,44.646,Qatar Grand Prix
,32.0,BOR,47.513,Qatar Grand Prix
,32.0,SAI,18.493,Qatar Grand Prix
,32.0,HAD,32.243,Qatar Grand Prix
,32.0,RUS,34.574,Qatar Grand Prix
,32.0,PIA,15.028,Qatar Grand Prix
,32.0,BEA,38.816,Qatar Grand Prix
,33.0,VER,7.699,Qatar Grand Prix
,33.0,GAS,66.189,Qatar Grand Prix
,33.0,ANT,32.398,Qatar Grand Prix
,33.0,ALO,38.705,Qatar Grand Prix
,33.0,LEC,46.712,Qatar Grand Prix
,33.0,STR,48.043,Qatar Grand Prix
,33.0,TSU,51.078,Qatar Grand Prix
,33.0,ALB,52.257,Qatar Grand Prix
,33.0,LAW,49.925,Qatar Grand Prix
,33.0,OCO,34.232,Qatar Grand Prix
,33.0,NOR,4.357,Qatar Grand Prix
,33.0,COL,58.212,Qatar Grand Prix
,33.0,HAM,53.171,Qatar Grand Prix
,33.0,BOR,56.372,Qatar Grand Prix
,33.0,SAI,27.043,Qatar Grand Prix
,33.0,HAD,40.743,Qatar Grand Prix
,33.0,RUS,43.762,Qatar Grand Prix
,33.0,PIA,0.0,Qatar Grand Prix
,33.0,BEA,64.67,Qatar Grand Prix
,34.0,VER,8.047,Qatar Grand Prix
,34.0,GAS,67.538,Qatar Grand Prix
,34.0,ANT,33.074,Qatar Grand Prix
,34.0,ALO,40.848,Qatar Grand Prix
,34.0,LEC,47.721,Qatar Grand Prix
,34.0,STR,49.557,Qatar Grand Prix
,34.0,TSU,52.085,Qatar Grand Prix
,34.0,ALB,53.181,Qatar Grand Prix
,34.0,LAW,51.021,Qatar Grand Prix
,34.0,OCO,40.623,Qatar Grand Prix
,34.0,NOR,4.564,Qatar Grand Prix
,34.0,COL,59.54,Qatar Grand Prix
,34.0,HAM,54.042,Qatar Grand Prix
,34.0,BOR,57.466,Qatar Grand Prix
,34.0,SAI,27.813,Qatar Grand Prix
,34.0,HAD,42.214,Qatar Grand Prix
,34.0,RUS,44.379,Qatar Grand Prix
,34.0,PIA,0.0,Qatar Grand Prix
,34.0,BEA,65.103,Qatar Grand Prix
,35.0,VER,8.496,Qatar Grand Prix
,35.0,GAS,68.997,Qatar Grand Prix
,35.0,ANT,33.482,Qatar Grand Prix
,35.0,ALO,42.561,Qatar Grand Prix
,35.0,LEC,48.636,Qatar Grand Prix
,35.0,STR,50.942,Qatar Grand Prix
,35.0,TSU,53.413,Qatar Grand Prix
,35.0,ALB,54.509,Qatar Grand Prix
,35.0,LAW,52.2,Qatar Grand Prix
,35.0,OCO,65.548,Qatar Grand Prix
,35.0,NOR,4.865,Qatar Grand Prix
,35.0,COL,61.712,Qatar Grand Prix
,35.0,HAM,55.539,Qatar Grand Prix
,35.0,BOR,58.867,Qatar Grand Prix
,35.0,SAI,28.65,Qatar Grand Prix
,35.0,HAD,43.574,Qatar Grand Prix
,35.0,RUS,45.322,Qatar Grand Prix
,35.0,PIA,0.0,Qatar Grand Prix
,35.0,BEA,66.306,Qatar Grand Prix
,36.0,VER,8.696,Qatar Grand Prix
,36.0,GAS,70.164,Qatar Grand Prix
,36.0,ANT,33.693,Qatar Grand Prix
,36.0,ALO,43.68,Qatar Grand Prix
,36.0,LEC,49.32,Qatar Grand Prix
,36.0,STR,53.361,Qatar Grand Prix
,36.0,TSU,54.723,Qatar Grand Prix
,36.0,ALB,55.856,Qatar Grand Prix
,36.0,LAW,54.02,Qatar Grand Prix
,36.0,OCO,66.06,Qatar Grand Prix
,36.0,NOR,6.067,Qatar Grand Prix
,36.0,COL,62.999,Qatar Grand Prix
,36.0,HAM,57.198,Qatar Grand Prix
,36.0,BOR,60.045,Qatar Grand Prix
,36.0,SAI,28.838,Qatar Grand Prix
,36.0,HAD,44.802,Qatar Grand Prix
,36.0,RUS,46.075,Qatar Grand Prix
,36.0,PIA,0.0,Qatar Grand Prix
,36.0,BEA,67.343,Qatar Grand Prix
,37.0,VER,8.74,Qatar Grand Prix
,37.0,GAS,71.285,Qatar Grand Prix
,37.0,ANT,33.508,Qatar Grand Prix
,37.0,ALO,45.126,Qatar Grand Prix
,37.0,LEC,49.949,Qatar Grand Prix
,37.0,STR,54.456,Qatar Grand Prix
,37.0,TSU,56.333,Qatar Grand Prix
,37.0,ALB,57.379,Qatar Grand Prix
,37.0,LAW,55.442,Qatar Grand Prix
,37.0,OCO,67.056,Qatar Grand Prix
,37.0,NOR,6.474,Qatar Grand Prix
,37.0,COL,64.17,Qatar Grand Prix
,37.0,HAM,58.697,Qatar Grand Prix
,37.0,BOR,61.699,Qatar Grand Prix
,37.0,SAI,29.177,Qatar Grand Prix
,37.0,HAD,46.25,Qatar Grand Prix
,37.0,RUS,46.786,Qatar Grand Prix
,37.0,PIA,0.0,Qatar Grand Prix
,37.0,BEA,68.22,Qatar Grand Prix
,38.0,VER,9.081,Qatar Grand Prix
,38.0,GAS,72.439,Qatar Grand Prix
,38.0,ANT,33.371,Qatar Grand Prix
,38.0,ALO,46.272,Qatar Grand Prix
,38.0,LEC,50.579,Qatar Grand Prix
,38.0,STR,55.517,Qatar Grand Prix
,38.0,TSU,57.49,Qatar Grand Prix
,38.0,ALB,58.654,Qatar Grand Prix
,38.0,LAW,56.5,Qatar Grand Prix
,38.0,OCO,68.034,Qatar Grand Prix
,38.0,NOR,6.821,Qatar Grand Prix
,38.0,COL,65.503,Qatar Grand Prix
,38.0,HAM,60.236,Qatar Grand Prix
,38.0,BOR,63.379,Qatar Grand Prix
,38.0,SAI,29.465,Qatar Grand Prix
,38.0,HAD,47.46,Qatar Grand Prix
,38.0,RUS,48.361,Qatar Grand Prix
,38.0,PIA,0.0,Qatar Grand Prix
,38.0,BEA,69.231,Qatar Grand Prix
,39.0,VER,9.233,Qatar Grand Prix
,39.0,GAS,73.901,Qatar Grand Prix
,39.0,ANT,33.582,Qatar Grand Prix
,39.0,ALO,47.718,Qatar Grand Prix
,39.0,LEC,51.413,Qatar Grand Prix
,39.0,STR,56.587,Qatar Grand Prix
,39.0,TSU,58.75,Qatar Grand Prix
,39.0,ALB,60.157,Qatar Grand Prix
,39.0,LAW,57.678,Qatar Grand Prix
,39.0,OCO,69.142,Qatar Grand Prix
,39.0,NOR,7.275,Qatar Grand Prix
,39.0,COL,67.011,Qatar Grand Prix
,39.0,HAM,61.652,Qatar Grand Prix
,39.0,BOR,65.065,Qatar Grand Prix
,39.0,SAI,29.819,Qatar Grand Prix
,39.0,HAD,48.813,Qatar Grand Prix
,39.0,RUS,49.541,Qatar Grand Prix
,39.0,PIA,0.0,Qatar Grand Prix
,39.0,BEA,70.128,Qatar Grand Prix
,40.0,VER,8.997,Qatar Grand Prix
,40.0,GAS,74.801,Qatar Grand Prix
,40.0,ANT,33.269,Qatar Grand Prix
,40.0,ALO,48.485,Qatar Grand Prix
,40.0,LEC,52.007,Qatar Grand Prix
,40.0,STR,57.038,Qatar Grand Prix
,40.0,TSU,59.556,Qatar Grand Prix
,40.0,ALB,61.255,Qatar Grand Prix
,40.0,LAW,58.41,Qatar Grand Prix
,40.0,OCO,69.907,Qatar Grand Prix
,40.0,NOR,7.422,Qatar Grand Prix
,40.0,COL,68.387,Qatar Grand Prix
,40.0,HAM,62.712,Qatar Grand Prix
,40.0,BOR,66.316,Qatar Grand Prix
,40.0,SAI,29.639,Qatar Grand Prix
,40.0,HAD,49.587,Qatar Grand Prix
,40.0,RUS,50.652,Qatar Grand Prix
,40.0,PIA,0.0,Qatar Grand Prix
,40.0,BEA,75.504,Qatar Grand Prix
,41.0,VER,8.779,Qatar Grand Prix
,41.0,GAS,75.645,Qatar Grand Prix
,41.0,ANT,32.899,Qatar Grand Prix
,41.0,ALO,52.373,Qatar Grand Prix
,41.0,LEC,53.416,Qatar Grand Prix
,41.0,STR,57.884,Qatar Grand Prix
,41.0,TSU,60.454,Qatar Grand Prix
,41.0,ALB,62.226,Qatar Grand Prix
,41.0,LAW,59.277,Qatar Grand Prix
,41.0,OCO,71.018,Qatar Grand Prix
,41.0,NOR,7.681,Qatar Grand Prix
,41.0,COL,69.802,Qatar Grand Prix
,41.0,HAM,63.741,Qatar Grand Prix
,41.0,BOR,67.669,Qatar Grand Prix
,41.0,SAI,29.414,Qatar Grand Prix
,41.0,HAD,50.667,Qatar Grand Prix
,41.0,RUS,51.306,Qatar Grand Prix
,41.0,PIA,0.0,Qatar Grand Prix
,41.0,BEA,111.852,Qatar Grand Prix
,42.0,VER,4.431,Qatar Grand Prix
,42.0,GAS,72.051,Qatar Grand Prix
,42.0,ANT,28.217,Qatar Grand Prix
,42.0,ALO,49.348,Qatar Grand Prix
,42.0,LEC,50.303,Qatar Grand Prix
,42.0,STR,54.554,Qatar Grand Prix
,42.0,TSU,56.83,Qatar Grand Prix
,42.0,ALB,58.759,Qatar Grand Prix
,42.0,LAW,55.831,Qatar Grand Prix
,42.0,OCO,67.806,Qatar Grand Prix
,42.0,NOR,3.595,Qatar Grand Prix
,42.0,COL,66.58,Qatar Grand Prix
,42.0,HAM,60.216,Qatar Grand Prix
,42.0,BOR,64.445,Qatar Grand Prix
,42.0,SAI,24.985,Qatar Grand Prix
,42.0,HAD,47.021,Qatar Grand Prix
,42.0,RUS,48.299,Qatar Grand Prix
,42.0,PIA,0.0,Qatar Grand Prix
,43.0,VER,0.762,Qatar Grand Prix
,43.0,GAS,69.094,Qatar Grand Prix
,43.0,ANT,24.109,Qatar Grand Prix
,43.0,ALO,46.507,Qatar Grand Prix
,43.0,LEC,47.407,Qatar Grand Prix
,43.0,STR,51.613,Qatar Grand Prix
,43.0,TSU,53.831,Qatar Grand Prix
,43.0,ALB,55.96,Qatar Grand Prix
,43.0,LAW,52.883,Qatar Grand Prix
,43.0,OCO,65.189,Qatar Grand Prix
,43.0,NOR,0.0,Qatar Grand Prix
,43.0,COL,63.961,Qatar Grand Prix
,43.0,HAM,57.786,Qatar Grand Prix
,43.0,BOR,61.975,Qatar Grand Prix
,43.0,SAI,21.295,Qatar Grand Prix
,43.0,HAD,43.801,Qatar Grand Prix
,43.0,RUS,44.996,Qatar Grand Prix
,43.0,PIA,17.862,Qatar Grand Prix
,44.0,VER,0.0,Qatar Grand Prix
,44.0,GAS,69.188,Qatar Grand Prix
,44.0,ANT,23.057,Qatar Grand Prix
,44.0,ALO,46.38,Qatar Grand Prix
,44.0,LEC,47.369,Qatar Grand Prix
,44.0,STR,51.848,Qatar Grand Prix
,44.0,TSU,53.961,Qatar Grand Prix
,44.0,ALB,56.079,Qatar Grand Prix
,44.0,LAW,52.797,Qatar Grand Prix
,44.0,OCO,65.851,Qatar Grand Prix
,44.0,NOR,3.791,Qatar Grand Prix
,44.0,COL,64.847,Qatar Grand Prix
,44.0,HAM,58.168,Qatar Grand Prix
,44.0,BOR,62.423,Qatar Grand Prix
,44.0,SAI,20.138,Qatar Grand Prix
,44.0,HAD,43.406,Qatar Grand Prix
,44.0,RUS,44.687,Qatar Grand Prix
,44.0,PIA,15.395,Qatar Grand Prix
,45.0,VER,0.0,Qatar Grand Prix
,45.0,GAS,71.43,Qatar Grand Prix
,45.0,ANT,23.857,Qatar Grand Prix
,45.0,ALO,48.04,Qatar Grand Prix
,45.0,LEC,48.957,Qatar Grand Prix
,45.0,STR,53.823,Qatar Grand Prix
,45.0,TSU,55.805,Qatar Grand Prix
,45.0,ALB,57.991,Qatar Grand Prix
,45.0,LAW,54.82,Qatar Grand Prix
,45.0,OCO,68.273,Qatar Grand Prix
,45.0,NOR,27.436,Qatar Grand Prix
,45.0,COL,67.197,Qatar Grand Prix
,45.0,HAM,60.173,Qatar Grand Prix
,45.0,BOR,64.644,Qatar Grand Prix
,45.0,SAI,21.143,Qatar Grand Prix
,45.0,HAD,44.699,Qatar Grand Prix
,45.0,RUS,45.863,Qatar Grand Prix
,45.0,PIA,15.204,Qatar Grand Prix
,46.0,VER,0.0,Qatar Grand Prix
,46.0,GAS,73.184,Qatar Grand Prix
,46.0,ANT,24.117,Qatar Grand Prix
,46.0,ALO,48.94,Qatar Grand Prix
,46.0,LEC,49.85,Qatar Grand Prix
,46.0,STR,55.418,Qatar Grand Prix
,46.0,TSU,57.328,Qatar Grand Prix
,46.0,ALB,59.784,Qatar Grand Prix
,46.0,LAW,56.237,Qatar Grand Prix
,46.0,OCO,70.147,Qatar Grand Prix
,46.0,NOR,27.182,Qatar Grand Prix
,46.0,COL,69.202,Qatar Grand Prix
,46.0,HAM,61.963,Qatar Grand Prix
,46.0,BOR,66.433,Qatar Grand Prix
,46.0,SAI,21.529,Qatar Grand Prix
,46.0,HAD,45.47,Qatar Grand Prix
,46.0,RUS,46.709,Qatar Grand Prix
,46.0,PIA,14.65,Qatar Grand Prix
,47.0,VER,0.0,Qatar Grand Prix
,47.0,GAS,74.898,Qatar Grand Prix
,47.0,ANT,24.488,Qatar Grand Prix
,47.0,ALO,49.826,Qatar Grand Prix
,47.0,LEC,50.923,Qatar Grand Prix
,47.0,STR,56.986,Qatar Grand Prix
,47.0,TSU,58.95,Qatar Grand Prix
,47.0,ALB,61.215,Qatar Grand Prix
,47.0,LAW,57.895,Qatar Grand Prix
,47.0,OCO,72.36,Qatar Grand Prix
,47.0,NOR,26.574,Qatar Grand Prix
,47.0,COL,71.382,Qatar Grand Prix
